DB0BES|JO62TF|3601500|13|00-23|PUBLIC
DB0BES|JO62TF|3601500|17|00-23|PUBLIC
DB0BES|JO62TF|3601500|50|00-23|PUBLIC
DB0BES|JO62TF|3604000|13|19-06|PUBLIC
DB0BES|JO62TF|3604000|17|19-06|PUBLIC
DB0BES|JO62TF|3604000|30|19-06|PUBLIC
DB0BES|JO62TF|3604000|50|19-06|PUBLIC
DB0BES|JO62TF|7052800|13|07-18|PUBLIC
DB0BES|JO62TF|7052800|17|07-18|PUBLIC
DB0BES|JO62TF|7052800|50|07-18|PUBLIC
DB0BES|JO62TF|7059800|13|00-23|PUBLIC
DB0BES|JO62TF|7059800|17|00-23|PUBLIC
DB0BES|JO62TF|7059800|50|00-23|PUBLIC
DB0BES|JO62TF|10148800|30|07-06|PUBLIC
DB0BES|JO62TF|10149700|30|07-06|PUBLIC
DB0BES|JO62TF|10149700|53|07-06|PUBLIC
DB0NOT|JN58TB|3603500|13|00-23|PUBLIC
DB0NOT|JN58TB|3607500|13|00-23|PUBLIC
DB0NOT|JN58TB|7050500|13|00-23|PUBLIC
DB0NTS|JN49MP|7052000|12|19-21|PUBLIC
DB0NTS|JN49MP|14096000|13|16-19|PUBLIC
DB0NTS|JN49MP|14108000|17|16-19|PUBLIC
DB0ZAV|JO40JF|7051000|13|00-23|PUBLIC
DB0ZAV|JO40JF|7051000|50|00-23|PUBLIC
DB0ZAV|JO40JF|14110500|13|00-23|PUBLIC
DB0ZAV|JO40JF|14110500|50|00-23|PUBLIC
DH2ID|JN49EA|28881500|50|00-23|EMCOMM
DM4RW-10|JN47PQ|10148800|30|00-23|PUBLIC
DU3GKT|PK04LT|7046500|50|00-23|PUBLIC
DV1FIF|PK04OP|3568500|50|13-22|PUBLIC
DV1FIF|PK04OP|7066500|50|23-12|PUBLIC
EA1URO|IN62BH|7052500|43|00-23|EMCOMM
EA1URO|IN62BH|7052500|50|00-23|EMCOMM
EA5URB|IM98WN|7044000|53|00-23|EMCOMM
EI2GYB-5|IO65JG|14103800|41|05-21|PUBLIC
EI2GYB-5|IO65JG|14103800|53|05-21|PUBLIC
F1ZWL|JN23SR|3613500|50|17-23|PUBLIC
F1ZWL|JN23SR|7057000|50|07-18|PUBLIC
F1ZWL|JN23SR|14116000|50|10-16|PUBLIC
F5SMS|JN15OK|3608000|13|00-23|PUBLIC
F5SMS|JN15OK|7050000|13|06-20|PUBLIC
F5ZFX|JN04OS|3608000|16|00-23|PUBLIC
F5ZFX|JN04OS|3608000|50|00-23|PUBLIC
F5ZFX|JN04OS|7051000|16|00-23|PUBLIC
F5ZFX|JN04OS|7051000|50|00-23|PUBLIC
F5ZFX|JN04OS|14107000|16|00-23|PUBLIC
F5ZFX|JN04OS|14107000|50|00-23|PUBLIC
FR1ZCT|LG78RQ|3608000|50|00-23|PUBLIC
FR1ZCT|LG78RQ|7051000|50|00-23|PUBLIC
FR1ZCT|LG78RQ|7054000|50|00-23|PUBLIC
FR1ZCT|LG78RQ|28300000|50|00-23|PUBLIC
FR4LI|LG78RQ|10489600|50|00-23|PUBLIC
FR5CU|LG78PV|7040000|50|00-23|PUBLIC
FR5CU|LG78PV|28230000|41|00-23|PUBLIC
FR5CU|LG78PV|28230000|53|00-23|PUBLIC
FR5CU|LG78PV|28250000|43|00-23|PUBLIC
FR5CU|LG78PV|28250000|50|00-23|PUBLIC
HB9AK|JN36PV|3593000|17|16-08|PUBLIC
HB9AK|JN36PV|3593000|43|16-08|PUBLIC
HB9AK|JN36PV|3593000|54|16-08|PUBLIC
HB9AK|JN36PV|3614500|17|00-23|PUBLIC
HB9AK|JN36PV|3614500|43|00-23|PUBLIC
HB9AK|JN36PV|3614500|54|00-23|PUBLIC
HB9AK|JN36PV|7051500|17|00-23|PUBLIC
HB9AK|JN36PV|7051500|43|00-23|PUBLIC
HB9AK|JN36PV|7051500|54|00-23|PUBLIC
HB9AK|JN46FS|10145900|17|00-23|PUBLIC
HB9AK|JN46FS|10145900|43|00-23|PUBLIC
HB9AK|JN46FS|10145900|54|00-23|PUBLIC
HB9AK|JN36PV|14110400|17|00-23|PUBLIC
HB9AK|JN36PV|14110400|43|00-23|PUBLIC
HB9AK|JN36PV|14110400|54|00-23|PUBLIC
HB9AK|JN36PV|14116500|17|00-23|PUBLIC
HB9AK|JN36PV|14116500|43|00-23|PUBLIC
HB9AK|JN36PV|14116500|54|00-23|PUBLIC
HB9AK|JN36PV|18115900|17|06-21|PUBLIC
HB9AK|JN36PV|18115900|43|06-21|PUBLIC
HB9AK|JN36PV|18115900|54|06-21|PUBLIC
HB9AK|JN36PV|21115000|17|07-20|PUBLIC
HB9AK|JN36PV|21115000|43|07-20|PUBLIC
HB9AK|JN36PV|21115000|54|07-20|PUBLIC
HB9AK-1|JN47LI|28312500|17|00-23|PUBLIC
HB9AK-1|JN47LI|28312500|43|00-23|PUBLIC
HB9AK-1|JN47LI|28312500|50|00-23|PUBLIC
HB9AK-14|JN46FS|28307500|17|00-23|PUBLIC
HB9AK-14|JN46FS|28307500|43|00-23|PUBLIC
HB9AK-14|JN46FS|28307500|50|00-23|PUBLIC
HB9MM|JN36HM|3605500|17|00-23|PUBLIC
HB9MM|JN36HM|3605500|43|00-23|PUBLIC
HB9MM|JN36HM|3605500|50|00-23|PUBLIC
HB9MM|JN36HM|7053000|17|00-23|PUBLIC
HB9MM|JN36HM|7053000|43|00-23|PUBLIC
HB9MM|JN36HM|7053000|50|00-23|PUBLIC
HB9MM|JN36HM|10145000|12|00-23|PUBLIC
HB9MM|JN36HM|10145000|41|00-23|PUBLIC
HB9MM|JN36HM|10145000|53|00-23|PUBLIC
HB9MM|JN36HM|14109200|17|00-23|PUBLIC
HB9MM|JN36HM|14109200|43|00-23|PUBLIC
HB9MM|JN36HM|14109200|50|00-23|PUBLIC
HB9PC|JN36DJ|3596000|43|00-23|PUBLIC
HB9PC|JN36DJ|3596000|50|00-23|PUBLIC
HB9PC|JN36DJ|3604000|43|00-23|PUBLIC
HB9PC|JN36DJ|3604000|50|00-23|PUBLIC
HB9PC|JN36DJ|7059500|43|00-23|PUBLIC
HB9PC|JN36DJ|7059500|50|00-23|PUBLIC
HB9T|JN36VW|7061500|13|00-23|PUBLIC
HB9T|JN36VW|7061500|50|00-23|PUBLIC
HB9T|JN36VW|14088500|16|00-23|PUBLIC
HB9T|JN36VW|14088500|50|00-23|PUBLIC
HI8COE|FK58AL|3584000|19|00-23|PUBLIC
HI8COE|FK58AL|3584000|43|00-23|PUBLIC
HI8COE|FK58AL|3584000|54|00-23|PUBLIC
HI8COE|FK58AL|7068000|19|00-23|PUBLIC
HI8COE|FK58AL|7068000|43|00-23|PUBLIC
HI8COE|FK58AL|7068000|54|00-23|PUBLIC
HI8COE|FK58AL|10141300|19|00-23|PUBLIC
HI8COE|FK58AL|10141300|43|00-23|PUBLIC
HI8COE|FK58AL|10141300|54|00-23|PUBLIC
HI8COE|FK58AL|14111000|19|00-23|PUBLIC
HI8COE|FK58AL|14111000|43|00-23|PUBLIC
HI8COE|FK58AL|14111000|54|00-23|PUBLIC
HI8COE|FK58AL|18108200|19|00-23|PUBLIC
HI8COE|FK58AL|18108200|43|00-23|PUBLIC
HI8COE|FK58AL|18108200|54|00-23|PUBLIC
HP1COE|FJ08EV|3583000|19|00-23|PUBLIC
HP1COE|FJ08EV|3583000|43|00-23|PUBLIC
HP1COE|FJ08EV|3583000|54|00-23|PUBLIC
HP1COE|FJ08EV|7065000|19|00-23|PUBLIC
HP1COE|FJ08EV|7065000|43|00-23|PUBLIC
HP1COE|FJ08EV|7065000|54|00-23|PUBLIC
HP1COE|FJ08EV|14110000|19|00-23|PUBLIC
HP1COE|FJ08EV|14110000|43|00-23|PUBLIC
HP1COE|FJ08EV|14110000|54|00-23|PUBLIC
HR0COP|EK64IB|3585000|19|00-23|PUBLIC
HR0COP|EK64IB|3585000|43|00-23|PUBLIC
HR0COP|EK64IB|3585000|54|00-23|PUBLIC
HR0COP|EK64IB|7064300|19|00-23|PUBLIC
HR0COP|EK64IB|7064300|43|00-23|PUBLIC
HR0COP|EK64IB|7064300|54|00-23|PUBLIC
HR0COP|EK64IB|10142300|19|00-23|PUBLIC
HR0COP|EK64IB|10142300|43|00-23|PUBLIC
HR0COP|EK64IB|10142300|54|00-23|PUBLIC
HR0COP|EK64IB|14112000|19|00-23|PUBLIC
HR0COP|EK64IB|14112000|43|00-23|PUBLIC
HR0COP|EK64IB|14112000|54|00-23|PUBLIC
HR0COP|EK64IB|18106400|19|00-23|PUBLIC
HR0COP|EK64IB|18106400|43|00-23|PUBLIC
HR0COP|EK64IB|18106400|54|00-23|PUBLIC
IK0OXK|JN61JQ|7045000|53|00-23|PUBLIC
IQ0BO|JN61HR|7044500|17|00-23|EMCOMM
IQ0BO|JN61HR|14086500|17|00-23|EMCOMM
IQ1HR|JN45AM|3600000|17|20-06|EMCOMM
IQ1HR|JN45AM|7045000|17|06-20|EMCOMM
IQ1HR|JN45AM|10129900|17|20-06|EMCOMM
IQ1HR|JN45AM|14086500|17|06-20|EMCOMM
IQ5BL|JN53OS|7045000|53|00-23|PUBLIC
IQ8GZ|JN71HN|7050500|17|00-23|EMCOMM
IR2DS|JN45OT|3619000|13|00-23|PUBLIC
IR2DS|JN45OT|3619000|43|00-23|PUBLIC
IR2DS|JN45OT|3619000|50|00-23|PUBLIC
IR2DS|JN45OT|7053000|13|00-23|PUBLIC
IR2DS|JN45OT|7053000|43|00-23|PUBLIC
IR2DS|JN45OT|7053000|50|00-23|PUBLIC
IR2DS|JN45OT|10133000|13|00-23|PUBLIC
IR2DS|JN45OT|10133000|43|00-23|PUBLIC
IR2DS|JN45OT|10133000|50|00-23|PUBLIC
IS0GRB|JM49OJ|10489635|54|00-23|PUBLIC
J62DX|FK94MA|7110000|12|00-23|PUBLIC
J62DX|FK94MA|7110000|54|00-23|PUBLIC
JH1YNW|PM95UM|7101500|53|00-23|PUBLIC
JH1YNW|PM95UM|7179500|50|00-23|PUBLIC
JH1YNW|PM95UM|21101500|50|00-23|PUBLIC
JH1YNW|PM95UM|21122000|50|00-23|PUBLIC
JW5E|JQ78TF|3598500|12|00-23|PUBLIC
JW5E|JQ78TF|3598500|41|00-23|PUBLIC
JW5E|JQ78TF|3598500|53|00-23|PUBLIC
JW5E|JQ78TF|3603500|13|00-23|PUBLIC
JW5E|JQ78TF|3603500|43|00-23|PUBLIC
JW5E|JQ78TF|3603500|50|00-23|PUBLIC
JW5E|JQ78TF|7051000|12|00-23|PUBLIC
JW5E|JQ78TF|7051000|41|00-23|PUBLIC
JW5E|JQ78TF|7051000|53|00-23|PUBLIC
JW5E|JQ78TF|7055500|13|00-23|PUBLIC
JW5E|JQ78TF|7055500|50|00-23|PUBLIC
K0NTS|DM79GR|7103400|13|00-23|PUBLIC
K0NTS|DM79GR|14103400|13|00-23|PUBLIC
K0SI|EM39UA|3586500|43|00-23|PUBLIC
K0SI|EM39UA|3586500|50|00-23|PUBLIC
K0SI|EM39UA|7103500|43|00-23|PUBLIC
K0SI|EM39UA|7103500|50|00-23|PUBLIC
K2FAM|FN21RA|7102800|13|00-23|PUBLIC
K2FAM|FN21RA|7102800|43|00-23|PUBLIC
K2FAM|FN21RA|7102800|50|00-23|PUBLIC
K2FAM|FN21RA|14108800|13|00-23|PUBLIC
K2FAM|FN21RA|14108800|43|00-23|PUBLIC
K2FAM|FN21RA|14108800|50|00-23|PUBLIC
K2FAM|FN21RA|18108600|13|00-23|PUBLIC
K2FAM|FN21RA|18108600|43|00-23|PUBLIC
K2FAM|FN21RA|18108600|50|00-23|PUBLIC
K2FAM|FN21RA|21098600|13|00-23|PUBLIC
K2FAM|FN21RA|21098600|43|00-23|PUBLIC
K2FAM|FN21RA|21098600|50|00-23|PUBLIC
K2RDX|CM97AH|3591000|16|02-14|PUBLIC
K2RDX|CM97AH|7096500|12|00-23|PUBLIC
K2RDX|CM97AH|7102500|16|00-23|PUBLIC
K2RDX|CM97AH|10147000|16|14-01|PUBLIC
K2RDX|CM97AH|14107500|16|14-01|PUBLIC
K4DND|FM08TE|3568000|53|00-23|EMCOMM
K4DND|FM08TE|3578500|53|00-23|EMCOMM
K4DND|FM08TE|7064500|12|00-23|EMCOMM
K4DND|FM08TE|7070000|53|00-23|EMCOMM
K4DND|FM08TE|7105500|12|00-23|EMCOMM
K4FEM|EM74UV|3590500|43|00-23|PUBLIC
K4FEM|EM74UV|3590500|50|00-23|PUBLIC
K4MSU|EM56UO|3595000|16|00-23|PUBLIC
K4MSU|EM56UO|3595000|43|00-23|PUBLIC
K4MSU|EM56UO|3595000|50|00-23|PUBLIC
K4MSU|EM56UO|7102500|16|00-23|PUBLIC
K4MSU|EM56UO|7102500|43|00-23|PUBLIC
K4MSU|EM56UO|7102500|50|00-23|PUBLIC
K4MSU|EM56UO|10147000|16|12-02|PUBLIC
K4MSU|EM56UO|10147000|43|12-02|PUBLIC
K4MSU|EM56UO|10147000|50|12-02|PUBLIC
K4MSU|EM56UO|14105000|16|12-01|PUBLIC
K4MSU|EM56UO|14105000|43|12-01|PUBLIC
K4MSU|EM56UO|14105000|50|12-01|PUBLIC
K4NWX|EM84PM|3595500|16|00-23|PUBLIC
K4NWX|EM84PM|3595500|50|00-23|PUBLIC
K4NWX|EM84PM|7103500|16|00-23|PUBLIC
K4NWX|EM84PM|7103500|50|00-23|PUBLIC
K4NWX|EM84PM|14108000|16|13-21|PUBLIC
K4NWX|EM84PM|14108000|50|13-21|PUBLIC
K4PAR-1|EM83II|3586200|43|00-23|PUBLIC
K4PAR-1|EM83II|3586200|50|00-23|PUBLIC
K4PAR-2|EM83II|7103800|43|00-23|PUBLIC
K4PAR-2|EM83II|7103800|50|00-23|PUBLIC
K4PAR-2|EM83II|14103800|43|00-23|PUBLIC
K4PAR-2|EM83II|14103800|50|00-23|PUBLIC
K4PAR-4|EM83II|10144600|43|00-23|PUBLIC
K4PAR-4|EM83II|10144600|50|00-23|PUBLIC
K4PAR-4|EM83II|28103800|43|00-23|PUBLIC
K4PAR-4|EM83II|28103800|50|00-23|PUBLIC
K4SHP|FM04MD|7088000|53|00-23|PUBLIC
K4SHP|FM04MD|14114000|53|00-23|PUBLIC
K4SHP|FM04MD|18095000|53|00-23|PUBLIC
K4SHP|FM04MD|21150000|53|00-23|PUBLIC
K4SHP|FM04MD|28112000|53|00-23|PUBLIC
K5EOC|EL09SI|7115000|12|00-23|PUBLIC
K5EOC|EL09SI|7115000|53|00-23|PUBLIC
K5OVM|EM40DE|14060000|53|00-23|PUBLIC
K5RAV|EL16CE|3596000|16|00-23|PUBLIC
K5RAV|EL16CE|3596000|43|00-23|PUBLIC
K5RAV|EL16CE|3596000|50|00-23|PUBLIC
K5RAV|EL16CE|7102000|16|00-23|PUBLIC
K5RAV|EL16CE|7102000|43|00-23|PUBLIC
K5RAV|EL16CE|7102000|50|00-23|PUBLIC
K5RAV|EL16CE|10146500|16|00-23|PUBLIC
K5RAV|EL16CE|10146500|43|00-23|PUBLIC
K5RAV|EL16CE|10146500|50|00-23|PUBLIC
K5RAV|EL16CE|14110000|16|00-23|PUBLIC
K5RAV|EL16CE|14110000|43|00-23|PUBLIC
K5RAV|EL16CE|14110000|50|00-23|PUBLIC
K6CYC|DM03SX|7103500|16|00-23|PUBLIC
K6CYC|DM03SX|10146200|16|00-23|PUBLIC
K6CYC|DM03SX|14108500|16|00-23|PUBLIC
K6SDR|CM87RX|3589000|16|00-23|PUBLIC
K6SDR|CM87RX|3589000|43|00-23|PUBLIC
K6SDR|CM87RX|3589000|50|00-23|PUBLIC
K6SDR|CM87RX|7103700|16|00-23|PUBLIC
K6SDR|CM87RX|7103700|43|00-23|PUBLIC
K6SDR|CM87RX|7103700|50|00-23|PUBLIC
K6SDR|CM87RX|10146200|16|00-23|PUBLIC
K6SDR|CM87RX|10146200|43|00-23|PUBLIC
K6SDR|CM87RX|10146200|50|00-23|PUBLIC
K6SDR|CM87RX|14105500|16|00-23|PUBLIC
K6SDR|CM87RX|14105500|43|00-23|PUBLIC
K6SDR|CM87RX|14105500|50|00-23|PUBLIC
K7DAE|DN43CT|3596000|41|00-23|PUBLIC
K7DAE|DN43CT|3596000|53|00-23|PUBLIC
K7DAE|DN43CT|7106000|41|00-23|PUBLIC
K7DAE|DN43CT|7106000|53|00-23|PUBLIC
K7DAV|DN40BX|3597000|13|00-23|PUBLIC
K7DAV|DN40BX|3597000|16|00-23|EMCOMM
K7DAV|DN40BX|3597000|43|00-23|PUBLIC
K7DAV|DN40BX|3597000|54|00-23|EMCOMM
K7DAV|DN40BX|7065900|12|00-23|PUBLIC
K7DAV|DN40BX|7065900|41|00-23|PUBLIC
K7DAV|DN40BX|7065900|53|00-23|PUBLIC
K7DAV|DN40BX|7104500|16|00-23|PUBLIC
K7DAV|DN40BX|7104500|43|00-23|PUBLIC
K7DAV|DN40BX|7104500|54|00-23|PUBLIC
K7DAV|DN40BX|14107000|16|12-05|PUBLIC
K7DAV|DN40BX|14107000|54|12-05|PUBLIC
K7EK-10|EM77AT|3586500|50|00-11|PUBLIC
K7EK-10|EM77AT|3587500|50|00-11|PUBLIC
K7EK-10|EM77AT|3588500|50|00-11|PUBLIC
K7EK-10|EM77AT|3598500|50|00-11|PUBLIC
K7EK-10|EM77AT|7101500|50|11-23|PUBLIC
K7EK-10|EM77AT|7103000|50|11-23|PUBLIC
K7EK-10|EM77AT|7104000|50|11-23|PUBLIC
K7EK-10|EM77AT|7105500|53|11-23|PUBLIC
K7EK-10|EM77AT|7106500|50|11-23|PUBLIC
